,OBJECTID,PLANT_NAME,COUNTY,ONLINE_MW,FACILITY,GENERAL_FUEL,PRIMARY_FUEL,TECHNOLOGY,STATUS,TURBINE_MW,ONLINE_DATE,PLANT_CITY,PLANT_STATE,PLANT_ZIPC,RIVER_SYSTEM,STREAM_NAME,DEVELOPER,ELEVATION,location,latlons,lat,lon
723,360,LODI,SAN JOAQUIN,25.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,2/1/86,LODI,CA,95240,,,,13.213619199999998,LODI+CA,"[-121.2722194, 38.1341477]",38.1341477,-121.2722194
724,375,STOCKTON SIERRA 1,SAN JOAQUIN,22.0,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,1/1/07,STOCKTON,CA,95202,,,,3.7362924,STOCKTON+CA,"[-121.2907796, 37.9577016]",37.9577016,-121.2907796
725,483,KINGS RIVER CONSERVATION DIST. PEAKER,FRESNO,98.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=48, 2=48",9/19/05,FRESNO,CA,93649,,,,90.5233994,FRESNO+CA,"[-119.7725868, 36.7468422]",36.7468422,-119.7725868
726,486,STARWOOD MIDWAY,FRESNO,120.0,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,5/1/09,LOS BANOS,CA,93635,,,,124.7751389,LOS BANOS+CA,"[-120.8499151, 37.0582786]",37.0582786,-120.8499151
727,487,"CALPEAK POWER PANOCHE, LLC",FRESNO,49.62,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,6/21/02,FIREBAUGH,CA,93622,,,,124.535881,FIREBAUGH+CA,"[-120.4560072, 36.8588376]",36.8588376,-120.4560072
728,488,"WELLHEAD POWER PANOCHE, LLC",FRESNO,49.9,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBUSTION TURBINE, INTERNAL COMBUSTION",OPERATIONAL,"1=50.5, 2=0.35",12/14/01,FIREBAUGH,CA,93622,,,,125.686058,FIREBAUGH+CA,"[-120.4560072, 36.8588376]",36.8588376,-120.4560072
729,489,PANOCHE ENERGY CENTER,FRESNO,400.0,OIL/GAS,OIL/GAS,NATURAL GAS,NATURAL GAS FIRED PEAKER,OPERATIONAL,,7/1/09,PANOCHE HILLS,CA,95043,,,,127.9994431,PANOCHE HILLS+CA,"[-120.7318446, 36.6446744]",36.6446744,-120.7318446
730,492,FRESNO COGEN PARTNERS LP PKR,FRESNO,21.3,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,8/16/01,SAN JOAQUIN,CA,93660,,,,57.5459671,SAN JOAQUIN+CA,"[-120.1890447, 36.6066162]",36.6066162,-120.1890447
731,503,HANFORD ENERGY PARK PEAKER,KINGS,92.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=50, 2=50",8/27/01,HANFORD,CA,93230,,,,72.2411346,HANFORD+CA,"[-119.6456844, 36.3274502]",36.3274502,-119.6456844
732,508,GWF HENRIETTA,KINGS,98.0,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBUSTION TURBINE, SIMPLE CYCLE",OPERATIONAL,"1=48.42, 2=48.15",7/1/02,HANFORD,CA,93230,,,,69.3874893,HANFORD+CA,"[-119.6456844, 36.3274502]",36.3274502,-119.6456844
733,540,GOOSE HAVEN ENERGY CENTER,SOLANO,48.1,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,1/6/03,SUISUN CITY,CA,94585,,,,16.180950199999998,SUISUN CITY+CA,"[-122.040244, 38.2382474]",38.2382474,-122.040244
734,541,LAMBIE ENERGY CENTER,SOLANO,48.1,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,1/6/03,SUISUN CITY,CA,94585,,,,23.7414646,SUISUN CITY+CA,"[-122.040244, 38.2382474]",38.2382474,-122.040244
735,542,WOLFSKILL ENERGY CENTER,SOLANO,48.1,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,3/1/03,SUISUN CITY,CA,94585,,,,22.3244419,SUISUN CITY+CA,"[-122.040244, 38.2382474]",38.2382474,-122.040244
736,576,RIVERVIEW ENERGY CENTER,CONTRA COSTA,47.3,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,5/1/03,ANTIOCH,CA,94509,,,,7.990451299999999,ANTIOCH+CA,"[-121.805789, 38.0049214]",38.0049214,-121.805789
737,610,OAKLAND,ALAMEDA,223.5,OIL/GAS,OIL/GAS,DIESEL,COMBUSTION TURBINE,OPERATIONAL,"#1 = NET 51.0 MW / GROSS 67.1 MW / ONLINE DATE 1978 / DIESEL / CT TECHNOLOGY
#2 = NET 51.0 MW / GROSS 67.1 MW / ONLINE DATE 1978 / DIESEL / CT TECHNOLOGY
#3 = NET 51.0 MW / GROSS 67.1 MW / ONLINE DATE 1978 / DIESEL / CT TECHNOLOGY",11/1/78,OAKLAND,CA,94607,,,,3.3911462,OAKLAND+CA,"[-122.2711137, 37.8043637]",37.8043637,-122.2711137
738,627,MARIPOSA ENERGY PROJECT,ALAMEDA,200.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,10/1/12,TRACY,CA,95376,,,,38.517971,TRACY+CA,"[-121.4252227, 37.7396513]",37.7396513,-121.4252227
739,659,MID RIPON,SAN JOAQUIN,100.0,OIL/GAS,OIL/GAS,NATURAL GAS,GREEN FIELD,OPERATIONAL,,6/22/06,RIPON,CA,95366,,,,19.6361313,RIPON+CA,"[-121.1354141, 37.7394537]",37.7394537,-121.1354141
740,947,ALMOND 2,STANISLAUS,174.0,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS FIRED, SIMPLE CYCLE",OPERATIONAL,,7/13/12,CERES,CA,95326,,,,25.021455800000002,CERES+CA,"[-120.9577098, 37.5949316]",37.5949316,-120.9577098
741,963,PALO ALTO COBUG,SANTA CLARA,4.5,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,1.13 MW EACH,3/1/02,PALO ALTO,CA,94303,,,,2.3440001,PALO ALTO+CA,"[-122.1430195, 37.4418834]",37.4418834,-122.1430195
742,973,GIANERA,SAN JOAQUIN,64.3,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1= 24.75, 2=24.75",1/1/86,LODI,CA,95240,,,,5.0549029999999995,LODI+CA,"[-121.2722194, 38.1341477]",38.1341477,-121.2722194
743,996,CALPINE GILROY PEAKER,SANTA CLARA,141.9,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=48.7, 2=48.7, 3=46.8",2/13/02,GILROY,CA,95020,,,,54.5410652,GILROY+CA,"[-121.5682751, 37.0057816]",37.0057816,-121.5682751
744,1035,CALPINE KING ENERGY CENTER,MONTEREY,47.3,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,1/14/02,KING CITY,CA,93930,,,,103.9113083,KING CITY+CA,"[-121.1260287, 36.2127439]",36.2127439,-121.1260287
745,1278,ELLWOOD,SANTA BARBARA,56.7,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,8/1/74,GOLETA,CA,93030,,,,31.256200800000002,GOLETA+CA,"[-119.8276389, 34.4358294]",34.4358294,-119.8276389
746,1330,CANYON,ORANGE,100.0,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,"1=49,5, 2=49.5",7/28/11,ANAHEIM,CA,92806,,,,843.7592162999999,ANAHEIM+CA,"[-117.9145036, 33.8352932]",33.8352932,-117.9145036
747,1353,GRAPELAND PEAKER,SAN BERNARDINO,45.0,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/1/07,RANCHO CUCAMONGA,CA,91739,,,,843.7592162999999,RANCHO CUCAMONGA+CA,"[-117.5931084, 34.10639889999999]",34.10639889999999,-117.5931084
748,1373,MIRA LOMA PEAKER,SAN BERNARDINO,45.0,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/1/07,ONTARIO,CA,91761,,,,843.7592162999999,ONTARIO+CA,"[-117.6508876, 34.0633443]",34.0633443,-117.6508876
749,1418,NILAND,IMPERIAL,93.0,OIL/GAS,OIL/GAS,NATURAL GAS,BROWN FIELD,OPERATIONAL,,5/29/08,NILAND,CA,92257,,,,282.3948975,NILAND+CA,"[-115.5188756, 33.2400366]",33.2400366,-115.5188756
750,1480,DREWS,SAN BERNARDINO,45.56,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=10.35, 2=10.35, 3=10.35, 4=10.35",8/14/01,COLTON,CA,92313,,,,435.4915466,COLTON+CA,"[-117.3136547, 34.0739016]",34.0739016,-117.3136547
751,1484,"RIVERSIDE ENERGY RESOURCE CENTER, UNITS 3&4",RIVERSIDE,99.0,OIL/GAS,OIL/GAS,NATURAL GAS,"SIMPLE CYCLE, COMBUSTION TURBINE",OPERATIONAL,"3=49.5, 4=49.5",4/1/11,RIVERSIDE,CA,92504,,,,435.4915466,RIVERSIDE+CA,"[-117.3961564, 33.9533487]",33.9533487,-117.3961564
752,1485,"RIVERSIDE ENERGY RESOURCE CENTER, UNITS 1&2",RIVERSIDE,96.0,OIL/GAS,OIL/GAS,NATURAL GAS,"SIMPLE CYCLE, COMBUSTION TURBINE",OPERATIONAL,"1=48, 2=48",7/26/06,RIVERSIDE,CA,92504,,,,435.4915466,RIVERSIDE+CA,"[-117.3961564, 33.9533487]",33.9533487,-117.3961564
753,1492,AGUA MANSA,SAN BERNARDINO,49.0,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,5/1/03,COLTON,CA,92313,,,,435.4915466,COLTON+CA,"[-117.3136547, 34.0739016]",34.0739016,-117.3136547
754,1505,CENTURY,SAN BERNARDINO,45.56,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=10.75, 2=10.75, 3=10.75, 4=10.75",9/11/01,COLTON,CA,92313,,,,436.0491028,COLTON+CA,"[-117.3136547, 34.0739016]",34.0739016,-117.3136547
755,1530,ORANGE GROVE PEAKER,SAN DIEGO,96.0,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,3/1/10,PALA,CA,92059,,,,436.0491028,PALA+CA,"[-117.0766965, 33.3653102]",33.3653102,-117.0766965
756,1549,MMC ESCONDIDO,SAN DIEGO,48.92,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,9/30/01,ESCONDIDO,CA,92025,,,,436.0491028,ESCONDIDO+CA,"[-117.086421, 33.1192068]",33.1192068,-117.086421
757,1586,KEARNY,SAN DIEGO,138.4,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=16, 2A=15, 2B=15, 2C=15, 2D=14, 3A=16, 3B=15, 3C=15, 3D=15",1/1/69,SAN DIEGO,CA,92123,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
758,1588,EL CAJON,SAN DIEGO,13.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,#1 = /18.0,1/1/68,EL CAJON,CA,92020,,,,436.0491028,EL CAJON+CA,"[-116.9625269, 32.7947731]",32.7947731,-116.9625269
759,1688,WILDFLOWER - INDIGO,RIVERSIDE,135.0,OIL/GAS,OIL/GAS,NATURAL GAS,GREEN FIELD,OPERATIONAL,,7/26/01,NORTH PALM SPRINGS,CA,92258,,,,989.5846558000001,NORTH PALM SPRINGS+CA,"[-116.5430685, 33.9227924]",33.9227924,-116.5430685
760,1695,SENTINEL ENERGY,RIVERSIDE,850.0,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS FIRED, COMBINED CYCLE",OPERATIONAL,,5/1/13,PALM SPRINGS,CA,92282,,,,989.5846558000001,PALM SPRINGS+CA,"[-116.5452921, 33.8302961]",33.8302961,-116.5452921
761,1729,"CALPEAK BORDER, LLC PHASE I",SAN DIEGO,49.8,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,10/26/01,OTAY MESA,CA,92154,,,,989.5846558000001,OTAY MESA+CA,"[-116.9734685, 32.5594732]",32.5594732,-116.9734685
762,1731,WILDFLOWER - LARKSPUR,SAN DIEGO,90.0,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,7/16/01,SAN DIEGO,CA,92123,,,,989.5846558000001,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
763,1767,WALNUT CREEK ENERGY PARK,LOS ANGELES,500.0,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS FIRED, SIMPLE CYCLE",OPERATIONAL,"100.1 (#1: 12/29/2012, #2: 1/9/2013, #3: 2/8/2013, #4: 2/9/2013, #5: 3/7/2013",12/29/13,CITY OF INDUSTRY,CA,91716,,,EDISON MISSION,224.76754759999997,CITY OF INDUSTRY+CA,"[-117.9586754, 34.0197335]",34.0197335,-117.9586754
764,1849,CENTER PEAKER,LOS ANGELES,45.0,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/1/07,NORWALK,CA,90650,,,,224.76754759999997,NORWALK+CA,"[-118.081733, 33.9022367]",33.9022367,-118.081733
765,1876,BARRE PEAKER,ORANGE,45.0,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,4/1/07,STANTON,CA,90680,,,,224.76754759999997,STANTON+CA,"[-117.9931165, 33.8025155]",33.8025155,-117.9931165
766,1882,LONG BEACH PEAKER,LOS ANGELES,260.0,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBUSTION TURBINE, STEAM TURBINE",OPERATIONAL,,8/1/07,LONG BEACH,CA,90813,,,,224.76754759999997,LONG BEACH+CA,"[-118.1937395, 33.7700504]",33.7700504,-118.1937395
767,12,BIG VALLEY LUMBER CO.,LASSEN,7.5,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,8/1/83,BIEBER,CA,96009,,,,1261.2954102,BIEBER+CA,"[-121.144167, 41.121389]",41.121389,-121.144167
768,20,MUCK VALLEY,LASSEN,26.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/7/88,PITVILLE,CA,96068,PIT RIVER,PIT RIVER,MALACHA HYDRO LIMITED PARTNERS,1040.1068115,PITVILLE+CA,"[-121.3344226, 41.0484975]",41.0484975,-121.3344226
769,26,MEGA HYDRO (GOOSE VALLEY RANCH),SHASTA,0.28,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,4/8/83,BURNEY,CA,96013,,"GOOSE CREEK, BURNEY CREEK, HAT CREEK",GEORGE P. DENNY,988.7316284,BURNEY+CA,"[-121.6608205, 40.8823811]",40.8823811,-121.6608205
770,27,HAT CREEK HEREFORD RANCH,SHASTA,0.1,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/9/82,HAT CREEK,CA,96040,PIT RIVER,"HAT CREEK, PIT RIVER",ROBERT THOMPSON,974.4058228,HAT CREEK+CA,"[-121.5785957, 40.9896059]",40.9896059,-121.5785957
771,29,ROARING CREEK,SHASTA,2.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/5/86,MONTGOMERY CREEK,CA,96065,ROARING CREEK,"ROARING CREEK, PIT RIVER",ROARING CREEK RANCH MEGA RENEWABLES,410.5900574,MONTGOMERY CREEK+CA,"[-121.9236074, 40.8415447]",40.8415447,-121.9236074
772,30,BURNEY CREEK,SHASTA,3.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/28/90,BURNEY,CA,96013,,"BURNEY CREEK, PIT RIVER",HIGHLAND HYDRO CONSTRUCTION,996.949585,BURNEY+CA,"[-121.6608205, 40.8823811]",40.8823811,-121.6608205
773,31,BURNEY FOREST,SHASTA,20.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,10/1/86,BURNEY,CA,96013,,,,981.5287476,BURNEY+CA,"[-121.6608205, 40.8823811]",40.8823811,-121.6608205
774,32,BURNEY FOREST POWER,SHASTA,31.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,10/1/89,BURNEY,CA,96013,,,GENERAL ELECTRIC,981.5287476,BURNEY+CA,"[-121.6608205, 40.8823811]",40.8823811,-121.6608205
775,33,BURNEY MOUNTAIN POWER,SHASTA,11.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,1/1/85,BURNEY,CA,96013,,,ULTRASYSTEMS INC.,981.5287476,BURNEY+CA,"[-121.6608205, 40.8823811]",40.8823811,-121.6608205
776,34,BLUE LAKE,HUMBOLDT,11.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,9/9/10,BLUE LAKE,CA,95525,,,ULTRASYSTEMS INC.,25.2858391,BLUE LAKE+CA,"[-123.9839488, 40.8829072]",40.8829072,-123.9839488
777,36,CSU HUMBOLDT 1&2,HUMBOLDT,1.08,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,"#1 = .35, #2 = .73",12/2/95,ARCATA,CA,95521,,,,26.940464000000002,ARCATA+CA,"[-124.0828396, 40.8665166]",40.8665166,-124.0828396
778,37,HATCHET CREEK,SHASTA,7.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/5/87,MONTGOMERY CREEK,CA,96065,HATCHET CREEK,"HATCHET CREEK, PIT RIVER",MEGA RENEWABLES,686.1339111000001,MONTGOMERY CREEK+CA,"[-121.9236074, 40.8415447]",40.8415447,-121.9236074
779,38,COVE,SHASTA,5.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/20/90,MONTGOMERY CREEK,CA,96001,PIT RIVER,"HATCHET CREEK, PIT RIVER",HIGHLAND CONSTRUCTION,415.110321,MONTGOMERY CREEK+CA,"[-121.9236074, 40.8415447]",40.8415447,-121.9236074
780,41,MONTGOMERY CREEK,SHASTA,2.6,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/28/87,MONTGOMERY CREEK,CA,96065,PIT RIVER,"MONTGOMERY CREEK, PIT RIVER",EL DORADO HYDRO,395.7102966,MONTGOMERY CREEK+CA,"[-121.9236074, 40.8415447]",40.8415447,-121.9236074
781,43,BIDWELL DITCH,SHASTA,2.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/22/87,HAT CREEK,CA,96040,,"IRRIGATION CONDUCT, LOST CREEK, ,NEAR HAT CREEK",MEGA RENEWABLES,1019.3572388,HAT CREEK+CA,"[-121.5785957, 40.9896059]",40.9896059,-121.5785957
782,46,WATER WHEEL RANCH,SHASTA,1.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/22/84,MONTGOMERY CREEK,CA,96065,,"NORTH FORK LOW COW CREEK, COW CREEK",MCMILLAN HYDRO INC,814.3477783,MONTGOMERY CREEK+CA,"[-121.9236074, 40.8415447]",40.8415447,-121.9236074
783,50,LOST CREEK 1,SHASTA,1.1,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,10/9/89,CASSEL,CA,96016,LOST CREEK,"LOST CREEK, HAT CREEK, PIT RIVER",HIGHLAND HYDRO CONSTRUCTION INC,1151.9067383,CASSEL+CA,"[-121.5571089, 40.9170121]",40.9170121,-121.5571089
784,51,LOST CREEK 2,SHASTA,1.25,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,6/15/89,HAT CREEK,CA,96040,LOST CREEK,"LOST CREEK, HAT CREEK, PIT RIVER",HIGHLAND HYDRO CONSTRUCTION INC,1170.1989746,HAT CREEK+CA,"[-121.5785957, 40.9896059]",40.9896059,-121.5785957
785,59,MEGA HYDRO #1,SHASTA,1.5,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/21/86,OAK RUN,CA,96069,SACRAMENTO RIVER,"CLOVER CREEK, COW CREEK, SACRAMENTO RIVER",MEGA HYDRO INC,423.66769410000006,OAK RUN+CA,"[-122.0247203, 40.6851543]",40.6851543,-122.0247203
786,64,BIG CREEK WATER  WORKS,TRINITY,5.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/1/87,HYAMPOM,CA,96046,TRINITY RIVER,"BIG CREEK, SOUTH FORK TRINITY RIVER",BIG CREEK WATER WORKS LTD,405.0350037,HYAMPOM+CA,"[-123.456944, 40.624722]",40.624722,-123.456944
787,74,PONDEROSA BAILEY CREEK,SHASTA,1.1,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/26/90,MANTON,CA,96059,BAILEY CREEK,"BAILEY CREEK, BATTLE CREEK",HIGHLAND HYDRO CONSTRUCTION INC,1281.9962158,MANTON+CA,"[-121.8699903, 40.4351568]",40.4351568,-121.8699903
788,77,SCOTIA,HUMBOLDT,32.5,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"3=7.5, GEN A=12.5, GEN B=12.5",1/1/89,SCOTIA,CA,95565,,,,43.9552155,SCOTIA+CA,"[-124.1008808, 40.4823572]",40.4823572,-124.1008808
789,78,ANDERSON-SPI,SHASTA,5.5,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,1/1/99,ANDERSON,CA,96007,,,,129.6752777,ANDERSON+CA,"[-122.2977815, 40.448208]",40.448208,-122.2977815
790,79,BAILEY CREEK RANCH,SHASTA,1.73,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,5/26/82,MANTON,CA,96059,SACRAMENTO RIVER,"BAILEY CREEK, BATTLE CREEK, SACRAMENTO RIVER",BAILEY CREEK RANCH,825.6986084,MANTON+CA,"[-121.8699903, 40.4351568]",40.4351568,-121.8699903
791,80,MILL & SULPHUR CREEK,HUMBOLDT,1.0,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,2/23/88,DINSMORE,CA,95552,SULPHUR CREEK,"SULPHUR CREEK, VAN DUZEN RIVER",MILLS & SULPHUR CREEK POWER PLANT PNSP,752.5657348999999,DINSMORE+CA,"[-123.607056, 40.490692]",40.490692,-123.607056
792,84,SHASTA RENEWABLE,SHASTA,6.8,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,12/1/12,ANDERSON,CA,96007,,,,138.2068481,ANDERSON+CA,"[-122.2977815, 40.448208]",40.448208,-122.2977815
793,89,DIGGER CREEK RANCH,TEHAMA,0.6,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,5/18/83,MANTON,CA,96059,,"SOUTH DIGGER CREEK, BATTLE CREEK",RUGRAW INC,1063.4871825999999,MANTON+CA,"[-121.8699903, 40.4351568]",40.4351568,-121.8699903
794,91,LASSEN ENERGY,SHASTA,38.8,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,5/1/83,ANDERSON,CA,96007,,,,139.7584076,ANDERSON+CA,"[-122.2977815, 40.448208]",40.448208,-122.2977815
795,93,WHEELABRATOR SHASTA,SHASTA,50.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"1=18.3, 2=18.3, 3=18.3, 4=7.85",1/1/87,ANDERSON,CA,96007,,,,147.4402008,ANDERSON+CA,"[-122.2977815, 40.448208]",40.448208,-122.2977815
796,97,HONEY LAKE,LASSEN,32.0,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,7/26/89,WENDEL,CA,96136,,,ZURN/NEPCO,1227.9197998,WENDEL+CA,"[-120.2335461, 40.3482346]",40.3482346,-120.2335461
797,98,WINEAGLE,LASSEN,1.25,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,6/11/85,WENDEL,CA,96136,,,"GIBBS & HILL, BARBER-NICHOLS",1223.6320801,WENDEL+CA,"[-120.2335461, 40.3482346]",40.3482346,-120.2335461
798,99,AMEDEE GEOTHERMAL VENTURE I,LASSEN,2.6,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"#1=1.5, #2= 1.5",9/11/88,ELK GROVE,CA,96136,,,"GIBBS & HILL, BARBER-NICHOLS",1223.2774658,ELK GROVE+CA,"[-121.3716178, 38.4087993]",38.4087993,-121.3716178
799,101,COLLINS PINE CO.,PLUMAS,12.0,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,1/1/84,CHESTER,CA,96020,,,MCBURNEY,1388.9479981,CHESTER+CA,"[-121.2319098, 40.3062736]",40.3062736,-121.2319098
800,102,MT. LASSEN POWER,LASSEN,115.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,6/1/85,WESTWOOD,CA,96137,,,ULTRASYSTEMS INC.,1543.8242188,WESTWOOD+CA,"[-118.4455164, 34.0635016]",34.0635016,-118.4455164
801,120,SPI - QUINCY,PLUMAS,27.5,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"1=20, 2=7.5",12/1/86,QUINCY,CA,95971,,,WESTERN ENERGY,1055.6090087999999,QUINCY+CA,"[-120.9471764, 39.9368363]",39.9368363,-120.9471764
802,126,FORKS OF BUTTE,BUTTE,14.5,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/16/92,MAGALIA,CA,95954,BUTTE CREEK,"BUTTE CREEK, SACRAMENTO RIVER",ENERGY GROWTH GROUP,396.60867310000003,MAGALIA+CA,"[-121.5783059, 39.8121058]",39.8121058,-121.5783059
803,139,SPI - LOYALTON,SIERRA,20.0,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,10/1/89,LOYALTON,CA,96118,,,WESTERN ENERGY,1513.3162842,LOYALTON+CA,"[-120.2410385, 39.67629360000001]",39.67629360000001,-120.2410385
804,144,HAYPRESS,SIERRA,10.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=5, 2=5",4/11/89,SIERRA CITY,CA,96125,YUBA RIVER,"NORTH YUBA RIVER, JACKSON MEADOW RESERVOIR",SOUTHERN PACIFIC LAND CO,1506.2559815,SIERRA CITY+CA,"[-120.6340689, 39.5664883]",39.5664883,-120.6340689
805,160,OROVILLE COGEN,BUTTE,8.4,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/18/89,OROVILLE,CA,95965,,,,46.6642799,OROVILLE+CA,"[-121.556359, 39.5137752]",39.5137752,-121.556359
806,173,MCFADDEN FARM,MENDOCINO,0.35,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,7/1/83,POTTER VALLEY,CA,95469,RUSSIAN RIVER,EAST FORK RUSSIAN RIVER,EUGENE J M MCFADDEN,305.4286499,POTTER VALLEY+CA,"[-123.113059, 39.3221089]",39.3221089,-123.113059
807,194,YUBA CITY WWTP,SUTTER,0.14,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,6/2/89,YUBA CITY,CA,95991,,,,18.697639499999998,YUBA CITY+CA,"[-121.6169108, 39.1404477]",39.1404477,-121.6169108
