OBJECTID,PLANT_NAME,COUNTY,ONLINE_MW,FACILITY,GENERAL_FUEL,PRIMARY_FUEL,TECHNOLOGY,STATUS,TURBINE_MW,ONLINE_DATE,PLANT_CITY,PLANT_STATE,PLANT_ZIPC,RIVER_SYSTEM,STREAM_NAME,DEVELOPER,ELEVATION
1349,CLAREMONT TENNIS CLUB,LOS ANGELES,0.20,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,7/14/88,CLAREMONT,CA,91711,,,,843.7592163
1354,SAN ANTONIO HOSPITAL,SAN BERNARDINO,2.70,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,9/16/85,UPLAND,CA,91786,,,,843.7592163
1356,MT. SAN ANTONIO GARDENS,LOS ANGELES,0.12,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,1/1/85,POMONA,CA,91767,,,,843.7592163
1357,POMONA POWER FACILITY,LOS ANGELES,3.30,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE/TOPPING CYCLE,OPERATIONAL,,10/4/87,POMONA,CA,91766,,,,843.7592163
1358,POMONA VALLEY COMMUNITY HOSP.,LOS ANGELES,0.80,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,2/15/87,POMONA,CA,91767,,,,843.7592163
1361,CAL POLY UNIVERSITY - POMONA,LOS ANGELES,0.12,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,9/3/87,POMONA,CA,91768,,,,843.7592163
1362,SAN GABRIEL COGEN,LOS ANGELES,42.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE/TOPPING CYCLE,OPERATIONAL,,11/18/85,POMONA,CA,91769,,,,843.7592163
1370,ONTARIO  MILL,SAN BERNARDINO,34.00,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,1/11/85,ONTARIO,CA,91761,,,,843.7592163
1371,TRANSAMERICAN PLASTICS,SAN BERNARDINO,0.34,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,1/1/07,ONTARIO,CA,91761,,,,843.7592163
1375,INDECK ONTARIO,SAN BERNARDINO,11.80,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,11/1/84,ONTARIO,CA,91761,,,,843.7592163
1376,SPADRA LANDFILL GAS TO ENERGY,LOS ANGELES,10.60,WTE,LANDFILL GAS,LANDFILL GAS,STEAM TURBINE,OPERATIONAL,,2/21/91,WALNUT,CA,91789,,,,843.7592163
1379,CHINO NUG,SAN BERNARDINO,31.20,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE/TOPPING CYCLE,OPERATIONAL,,12/24/88,CHINO,CA,91710,,,,843.7592163
1381,MM WEST COVINA LLC,LOS ANGELES,11.70,WTE,LANDFILL GAS,LANDFILL GAS,"LANDFILL GAS, STEAM TURBINE",OPERATIONAL,,6/1/93,WEST COVINA,CA,91792,,,,843.7592163
1382,MICRO UTILITY - SAFE PLATING,LOS ANGELES,0.10,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,8/15/88,INDUSTRY,CA,91745,,,,843.7592163
1385,CORONA  COGEN,RIVERSIDE,47.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,5/21/88,CORONA,CA,91720,,,,843.7592163
1387,UNOCAL RESEARCH,ORANGE,3.62,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE/TOPPING CYCLE,OPERATIONAL,,12/27/90,BREA,CA,92621,,,,843.7592163
1389,BREA POWER PARTNERS LP,ORANGE,5.63,WTE,LANDFILL GAS,MSW,RECIPROCATING ENGINE,OPERATIONAL,"1=1.8,  2=1.8,  3=1.8",10/25/84,BREA,CA,92621,,,,843.7592163
1390,TURBINE TECH,ORANGE,0.15,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,12/9/88,YORBA LINDA,CA,92686,,,,843.7592163
1395,PCA METAL FINISHING,ORANGE,0.10,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,12/15/94,FULLERTON,CA,92631,,,,843.7592163
1406,B. BRAUN MEDICAL INC.,ORANGE,6.10,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, COMBINED CYCLE",OPERATIONAL,"#1=2.80, #2=.3.10",2/21/95,IRVINE,CA,92614,,,,843.7592163
1407,AMERICAN MCGAW,ORANGE,8.60,OIL/GAS,OIL/GAS,NATURAL GAS,"STEAM TURBINE, GAS TURBINE",OPERATIONAL,,10/1/81,IRVINE,CA,92714,,,,843.7592163
1408,AMERICAN MCGAW 2,ORANGE,6.10,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,2/21/95,IRVINE,CA,92714,,,,843.7592163
1409,ROYALTY CARPET MILLS,ORANGE,0.43,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,2/15/95,IRVINE,CA,92714,,,,843.7592163
1410,SOUTHERN CALIFORNIA GAS - HYATT REGENCY,ORANGE,0.20,OIL/GAS,OIL/GAS,NATURAL GAS,"FUEL CELL, WASTEHEAT RECOVERY",OPERATIONAL,,6/14/92,IRVINE,CA,92715,,,,843.7592163
1411,RED LION INN,ORANGE,0.46,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,6/15/87,COSTA MESA,CA,92626,,,,843.7592163
1415,COYOTE CANYON,ORANGE,20.00,WTE,LANDFILL GAS,LANDFILL GAS,STEAM TURBINE,OPERATIONAL,,4/1/89,NEWPORT BEACH,CA,92612,,,,843.7592163
1429,ORMESA GEOTHERMAL II,IMPERIAL,24.00,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,12/31/87,HOLTVILLE,CA,92250,,,ORMAT,245.1388550
1430,GEM II,IMPERIAL,18.50,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,DOUBLE FLASH CYCLE,OPERATIONAL,,4/1/89,HOLTVILLE,CA,92250,,,MITSUBISHI HEAVY INDUSTRIES,245.1388550
1431,GEM III,IMPERIAL,18.00,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,DOUBLE FLASH CYCLE,OPERATIONAL,,5/1/89,HOLTVILLE,CA,92250,,,MITSUBISHI HEAVY INDUSTRIES,245.1388550
1432,ORMESA GEOTHERMAL I,IMPERIAL,22.40,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,12/1/86,HOLTVILLE,CA,92250,,,ORMAT,245.1388550
1433,ORMESA IE,IMPERIAL,14.40,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,,12/1/88,HOLTVILLE,CA,92250,,,ORMAT,245.1388550
1434,ORMESA IH,IMPERIAL,14.40,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,,12/1/89,HOLTVILLE,CA,92250,,,ORMAT,245.1388550
1441,SECOND IMPERIAL GEO.,IMPERIAL,80.00,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"1=21, 2=27",6/1/93,HEBER,CA,92249,,,OESI (ORMAT),245.1388550
1443,HEBER GEOTHERMAL CO.,IMPERIAL,62.00,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,8/1/85,HEBER,CA,92249,,,"CHEVRON/SCE, HGC, DRAVO/CENT.",245.1388550
1469,DOUBLETREE HOTEL,VENTURA,0.20,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,11/3/89,VENTURA,CA,93001,,,,3.8069286
1475,COLMAC,RIVERSIDE,47.00,WTE,BIOMASS,AG & WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,12/20/91,MECCA,CA,92254,,,,752.9669189
1489,SADDLEBACK COMMUNITY COLLEGE,ORANGE,0.83,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE,OPERATIONAL,,6/1/03,MISSION VIEJO,CA,92692,,,,435.4915466
1490,RIALTO USD,SAN BERNARDINO,0.10,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,12/20/89,RIALTO,CA,92376,,,,435.4915466
1500,EL SOBRANTE,RIVERSIDE,4.05,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,,4/12/04,CORONA,CA,92883,,,,435.4915466
1501,CES ENERGY ALBERHILL,RIVERSIDE,0.56,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,5/4/91,ELSINORE,CA,91298,,,,435.4915466
1502,CES ENERGY CORONA - PACIFIC CLAY,RIVERSIDE,0.60,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,6/15/90,CORONA,CA,91720,,,,435.4915466
1522,LOMA LINDA UNIVERSITY,SAN BERNARDINO,11.60,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, STEAM, INTERNAL COMBUSTION",OPERATIONAL,,4/1/90,REDLANDS,CA,92350,,,,436.0491028
1531,SAN FRANCISCO PEAK,SAN DIEGO,0.35,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/15/85,OCEANSIDE,CA,92028,,,CITY OF OCEANSIDE,436.0491028
1536,THE WAVE,SAN DIEGO,0.12,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,5/27/95,VISTA,CA,92083,,,,436.0491028
1545,HUNTER INDUSTRIES,SAN DIEGO,0.69,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,4/23/88,SAN MARCOS,CA,92069,,,,436.0491028
1546,PALOMAR MEDICAL CENTER,SAN DIEGO,1.30,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, RECIPROCATING ENGINE",OPERATIONAL,,9/18/86,ESCONDIDO,CA,92025,,,,436.0491028
1548,GOAL LINE L.P.,SAN DIEGO,49.90,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,8/30/94,SAN DIEGO,CA,92025,,,,436.0491028
1553,SAN MARCOS,SAN DIEGO,1.60,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,"1=.0, 2=.9",1/1/89,SAN MARCOS,CA,92069,,,,436.0491028
1556,ENCINA  POLLUTION CONTROL,SAN DIEGO,0.75,WTE,BIOMASS,BIOMASS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,,11/1/08,CARLSBAD,CA,92009,,,,436.0491028
1557,ROGER MILLER,SAN DIEGO,0.45,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,9/30/88,ENCINITAS,CA,92024,,"GATY RESERVOIR PL, SAN DIEGO AQUEDUCT",OLIVEHAIN MUNICIPAL WATER DIST.,436.0491028
1559,POMERADO HOSPITAL,SAN DIEGO,0.35,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,1/31/88,POWAY,CA,92064,,,,436.0491028
1560,BADGER FILTRATION,SAN DIEGO,1.49,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,7/8/87,RANCHO SANTA FE,CA,92067,,"PL3+PL4, SAN DIEGO AQUEDUCT 2",SAN DIEQUITO WATER DISTRICT,436.0491028
1561,NORTHROP GRUMMAN - FLUOR FACILITY & PLANT SERVICES,SAN DIEGO,1.30,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, STEAM, INTERNAL COMBUSTION, RECIPROCATING ENGINE",OPERATIONAL,,8/15/84,SAN DIEGO,CA,92128,,,,436.0491028
1565,ALLIANT FOOD SERVICE INC.,SAN DIEGO,0.29,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,6/21/83,SAN DIEGO,CA,92145,,,,436.0491028
1569,"QUALCOMM CENTRAL, BUILDING P",SAN DIEGO,9.24,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,"1=.9, 2=.9, 3=.9, 4=4.54",5/20/83,SAN DIEGO,CA,92121,,,,436.0491028
1571,"QUALCOMM, BUILDING W",SAN DIEGO,4.49,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,1=4.49,7/1/09,SAN DIEGO,CA,92121,,,,436.0491028
1574,VA HOSPITAL,SAN DIEGO,4.60,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,9/7/88,SAN DIEGO,CA,92161,,,,436.0491028
1575,SALK INSTITUTE,SAN DIEGO,1.30,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,8/16/84,LA JOLLA,CA,92037,,,,436.0491028
1578,939 COAST MANAGEMENT,SAN DIEGO,0.23,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,1/30/87,LA JOLLA,CA,92037,,,,436.0491028
1579,UCSD,SAN DIEGO,28.30,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,3/25/85,SAN DIEGO,CA,92110,,,,436.0491028
1580,SYCAMORE  ENERGY 1,SAN DIEGO,1.90,WTE,LANDFILL GAS,LANDFILL GAS,"GAS TURBINE, RECIPROCATING ENGINE",OPERATIONAL,"1=..9, 2=.9",5/20/11,SANTEE,CA,92071,,,,436.0491028
1582,MM SAN DIEGO LLC - MIRAMAR,SAN DIEGO,6.50,WTE,LANDFILL GAS,LANDFILL GAS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,,7/1/97,SAN DIEGO,CA,92111,,,,436.0491028
1583,MIRAMAR ENERGY LLC,SAN DIEGO,3.20,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,,6/30/97,SAN DIEGO,CA,92111,,,MIRAMAR ENERGY LLC,436.0491028
1584,CSC WESTERN CENTER COGEN,SAN DIEGO,3.50,OIL/GAS,OIL/GAS,NATURAL GAS,STEAM TURBINE,OPERATIONAL,,1/14/88,SAN DIEGO,CA,92123,,,,436.0491028
1585,CHILDREN'S HOSP. 2,SAN DIEGO,3.50,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/28/04,SAN DIEGO,CA,92123-2746,,,,436.0491028
1587,KYOCERA INTERNATIONAL INC.,SAN DIEGO,3.20,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,12/22/88,SAN DIEGO,CA,92123,,,,436.0491028
1591,GROSSMONT COMMUNITY COLLEGE,SAN DIEGO,0.20,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,8/25/86,EL CAJON,CA,92020,,,,436.0491028
1592,GROSSMONT HOSP.,SAN DIEGO,1.60,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,8/13/84,LA MESA,CA,92042,,,,436.0491028
1594,NAVAL STATION,SAN DIEGO,49.90,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, STEAM TURBINE",OPERATIONAL,#1 = /28.3                         #2 = / 18.0,7/12/89,SAN DIEGO,CA,92136,,,,436.0491028
1595,UNION-TRIBUNE PUBLISHING CO.,SAN DIEGO,3.00,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,1/9/89,SAN DIEGO,CA,92120,,,,436.0491028
1596,"NAWP, INC. (EAST WINDS PROJECT)",SAN DIEGO,4.90,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,1/7/85,SAN DIEGO,CA,92108,,,,436.0491028
1598,EL CONQUISTADOR,SAN DIEGO,0.10,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,9/1/86,SAN DIEGO,CA,92115,,,,436.0491028
1599,SAN DIEGO STATE UNIVERSITY,SAN DIEGO,14.30,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/1/85,SAN DIEGO,CA,92182,,,,436.0491028
1600,SEA WORLD,SAN DIEGO,3.50,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/15/80,SAN DIEGO,CA,92109,,,,436.0491028
1601,MERCY HOSP. II,SAN DIEGO,0.80,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,12/12/84,SAN DIEGO,CA,92103,,,,436.0491028
1605,PT. LOMA SEWAGE TREATMENT,SAN DIEGO,4.50,WTE,LANDFILL GAS,BIOGAS,RECIPROCATING ENGINE,OPERATIONAL,,11/1/03,POINT LOMA,CA,92107,,,,436.0491028
1606,GAS UTILIZATION  FACILITY,SAN DIEGO,4.60,WTE,DIGESTER GAS,DIGESTER GAS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,,1/1/85,SAN DIEGO,CA,92106,,,,436.0491028
1612,NTC/MCRD ENERGY FACILITY,SAN DIEGO,25.60,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBINED CYCLE, STEAM TURBINE",OPERATIONAL,"GEN1=23, GEN 2=2.6",5/1/89,SAN DIEGO,CA,92140,,,,436.0491028
1613,MARIOTT HOTEL & MARINA I - NORTH,SAN DIEGO,0.80,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,11/7/86,SAN DIEGO,CA,92101,,,,436.0491028
1614,MARIOTT HOTEL & MARINA II - SOUTH,SAN DIEGO,0.80,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,10/27/87,SAN DIEGO,CA,92101,,,,436.0491028
1615,HOLIDAY INN EMBARCADERO,SAN DIEGO,0.30,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,10/23/87,SAN DIEGO,CA,92101,,,,436.0491028
1617,NRG ENERGY CENTER SAN DIEGO,SAN DIEGO,1.50,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,12/1/84,SAN DIEGO,CA,92101,,,,436.0491028
1618,SOUTHWEST MARINE,SAN DIEGO,1.30,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,10/1/86,SAN DIEGO,CA,92112,,,,436.0491028
1619,SOLAR TURBINES INC.,SAN DIEGO,8.90,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,3/15/95,SAN DIEGO,CA,92138,,,,436.0491028
1622,SHERATON SD EAST TOWER,SAN DIEGO,1.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,1/1/09,SAN DIEGO,CA,92101,,,,436.0491028
1624,NAVY REGIONAL MEDICAL CENTER - BALBOA HOSP.,SAN DIEGO,0.80,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,6/19/86,SAN DIEGO,CA,95134,,,,436.0491028
1625,NAVY REG. DATA AUTOMATION CENTER,SAN DIEGO,2.60,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,11/15/87,CORONADO,CA,92136,,,,436.0491028
1627,CP - KELCO,SAN DIEGO,28.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,10/19/83,SAN DIEGO,CA,92113,,,,436.0491028
1631,HOTEL DEL CORONADO,SAN DIEGO,0.80,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/31/82,CORONADO,CA,92118,,,,436.0491028
1632,CORONADO ISLAND MARRIOTT I,SAN DIEGO,0.60,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,6/13/88,CORONADO,CA,92118,,,,436.0491028
1634,PACIFIC BELL,SAN DIEGO,6.42,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,1/1/07,SAN DIEGO,CA,92139,,,,436.0491028
1639,CHULA  COGEN,SAN DIEGO,9.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE,OPERATIONAL,,1/1/93,CHULA VISTA,CA,91910,,,,436.0491028
1647,SOUTH BAY REGIONAL CENTER,SAN DIEGO,0.60,OIL/GAS,OIL/GAS,NATURAL GAS,STEAM TURBINE,OPERATIONAL,,2/21/84,SAN DIEGO,CA,91911,,,,436.0491028
1648,OTAY LANDFILL 1 & 2,SAN DIEGO,3.75,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,"1=1.875, 2=1.875",12/1/86,CHULA VISTA,CA,91911,,,,436.0491028
1656,PENROSE,LOS ANGELES,7.52,WTE,LANDFILL GAS,MSW,RECIPROCATING ENGINE,OPERATIONAL,"1=1.85, 2=1.85, 3=1.85, 4=1.85, 5=1.85",5/12/86,SUN VALLEY,CA,91352,,,,254.7659760
1658,SEPULVEDA CANYON,LOS ANGELES,8.54,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/1/82,LOS ANGELES,CA,90049,L.A.- SAN GABRIEL RIVER,SEPULVEDA FEEDER,METROPOLITAN WATER DISTRICT OF S. CALIF,244.2397766
1660,ST. JOHN'S HOSPITAL AND HEALTH CENTER,LOS ANGELES,1.08,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE/TOPPING CYCLE,OPERATIONAL,,2/5/92,SANTA MONICA,CA,90404,,,,244.2397766
1661,SANTA MONICA BAY HOTEL,LOS ANGELES,0.95,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE/TOPPING CYCLE,OPERATIONAL,,11/17/89,SANTA MONICA,CA,90401,,,,244.2397766
1667,CAMARILLO NUG,VENTURA,31.20,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE/TOPPING CYCLE,OPERATIONAL,,12/27/88,CAMARILLO,CA,93010,,,,87.6425858
1670,ROCKWELL INTL.,VENTURA,28.00,OIL/GAS,OIL/GAS,NATURAL GAS,BOTTOMING CYCLE,OPERATIONAL,,5/30/93,SANTA SUSANA,CA,91311,,,,578.0583496
1671,ROCKWELL INTL. - KALINA,VENTURA,3.50,OIL/GAS,OIL/GAS,NATURAL GAS,BOTTOMING CYCLE,OPERATIONAL,,8/25/92,SANTA SUSANA,CA,93063,,,,542.2788696
1676,"ESI ENERGY, INC. - 6063",KERN,30.00,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,11/1/89,MOJAVE,CA,93501,,,,989.5846558
1678,WHITEWATER,RIVERSIDE,1.38,HYDROELECTRIC,HYDRO,WATER,RUN-OF-RIVER,OPERATIONAL,,4/11/86,WHITEWATER,CA,92282,,,,989.5846558
1679,GREEN POWER 1,RIVERSIDE,8.00,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,4/13/90,SAN GORGONIO,CA,92282,,,,989.5846558
1680,"LG&E POWER, INC - 6030",RIVERSIDE,13.50,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/13/84,SAN GORGONIO,CA,92282,,,,989.5846558
1681,"LG&E POWER, INC. - 6035",RIVERSIDE,5.01,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/27/85,SAN GORGONIO,CA,92282,,,,989.5846558
1682,"LG&E POWER, INC. - 6098",RIVERSIDE,9.35,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,3/2/90,SAN GORGONIO,CA,92282,,,,989.5846558
1687,SNOW CREEK,RIVERSIDE,0.30,HYDROELECTRIC,HYDRO,HYDRO,RUN-OF-RIVER,OPERATIONAL,,2/2/88,PALM SPRINGS,CA,92282,,,,989.5846558
1689,EUIPH WIND FARM,RIVERSIDE,25.40,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.16,12/31/85,DESERT HOT SPRINGS,CA,92240,,,,989.5846558
1690,SUNBELT 1 & 2,RIVERSIDE,11.00,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,3/15/85,DESERT HOT SPRINGS,CA,92240,,,,989.5846558
1691,PAINTED HILLS WIND DEVELOPERS,RIVERSIDE,19.20,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.084,11/1/85,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1692,"LG&E POWER, INC. - 6118",RIVERSIDE,6.20,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,3/12/87,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1693,"WINTEC ENERGY, LTD",RIVERSIDE,5.93,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/22/86,PALM SPRINGS,CA,92258,,,,989.5846558
1694,NORTHWIND VAQUERO - SOUZA WINDPARK,CONTRA COSTA,13.00,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.069,1/4/86,BYRON,CA,94514,,,,989.5846558
1705,MESA WIND POWER CORP,RIVERSIDE,29.90,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.0628,11/29/84,WHITEWATER,CA,92282,,,,989.5846558
1706,"FORAS ENERGY, INC. - 6088",RIVERSIDE,14.15,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/18/85,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1707,"FORAS ENERGY, INC. - 6090",RIVERSIDE,24.57,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/31/88,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1709,PHOENIX WIND,RIVERSIDE,2.10,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.7,1/10/85,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1710,"FORAS ENERGY, INC. - 6053",RIVERSIDE,11.72,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,10/15/86,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1711,"SAN GORGONIO WESTWINDS II, LLC",RIVERSIDE,43.00,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.7,3/1/99,NORTH PALM SPRINGS,CA,92262,,,,989.5846558
1712,KAREN AVENUE WIND PROJECT,RIVERSIDE,11.70,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,1,1/31/85,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1713,NAWP INC. - 6087,RIVERSIDE,35.00,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/18/85,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1714,TRES VAQUEROS,ALAMEDA,28.80,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.32,12/1/96,LIVERMORE,CA,94550,,,,989.5846558
1715,MUNICIPAL COGEN,RIVERSIDE,1.30,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,4/1/85,PALM SPRINGS,CA,92263,,,,989.5846558
